"filename", "language", "D", "C++", "C", "Markdown", "YAML", "XML", "Shell Script", "Python", "JSON", "Objective-C", "Properties", "comment", "blank", "total"
"/home/roman/X11F/source/dix/grabs.d", "D", 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 88, 693
"/home/roman/X11F/source/dix/input_priv.d", "D", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 62, 412
"/home/roman/X11F/source/dix/inpututils.d", "D", 743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 185, 1166
"/home/roman/X11F/source/dix/inpututils_priv.d", "D", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 74
"/home/roman/X11F/source/dix/lookup.d", "D", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 45
"/home/roman/X11F/source/dix/main.d", "D", 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 70, 375
"/home/roman/X11F/source/dix/pixmap.d", "D", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 56, 397
"/home/roman/X11F/source/dix/privates.d", "D", 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 100, 737
"/home/roman/X11F/source/dix/property.d", "D", 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 103, 745
"/home/roman/X11F/source/dix/property_priv.d", "D", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 14, 106
"/home/roman/X11F/source/dix/ptrveloc.d", "D", 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 156, 1122
"/home/roman/X11F/source/dix/ptrveloc_priv.d", "D", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 51
"/home/roman/X11F/source/dix/region.d", "D", 806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 120, 1352
"/home/roman/X11F/source/dix/registry.d", "D", 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 62, 411
"/home/roman/X11F/source/dix/registry_priv.d", "D", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 41
"/home/roman/X11F/source/dix/reqhandlers_priv.d", "D", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 49
"/home/roman/X11F/source/dix/request_priv.d", "D", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 28, 177
"/home/roman/X11F/source/dix/resource.d", "D", 763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 147, 1232
"/home/roman/X11F/source/dix/resource_priv.d", "D", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 24, 176
"/home/roman/X11F/source/dix/rpcbuf.d", "D", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 61, 238
"/home/roman/X11F/source/dix/rpcbuf_priv.d", "D", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 43, 397
"/home/roman/X11F/source/dix/screen.d", "D", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 38
"/home/roman/X11F/source/dix/screen_hooks.d", "D", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 120
"/home/roman/X11F/source/dix/screen_hooks_priv.d", "D", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 22, 230
"/home/roman/X11F/source/dix/screenint_priv.d", "D", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 19, 128
"/home/roman/X11F/source/dix/screensaver_priv.d", "D", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 47
"/home/roman/X11F/source/dix/selection.d", "D", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 54, 386
"/home/roman/X11F/source/dix/selection_priv.d", "D", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 79
"/home/roman/X11F/source/dix/server_priv.d", "D", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 31
"/home/roman/X11F/source/dix/settings.d", "D", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 23
"/home/roman/X11F/source/dix/settings_priv.d", "D", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 22
"/home/roman/X11F/source/dix/stubmain.d", "D", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 3, 38
"/home/roman/X11F/source/dix/swaprep.d", "D", 479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 55, 591
"/home/roman/X11F/source/dix/swapreq.d", "D", 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 63, 650
"/home/roman/X11F/source/dix/tables.d", "D", 926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 11, 984
"/home/roman/X11F/source/dix/touch.d", "D", 651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 162, 1022
"/home/roman/X11F/source/dix/window.d", "D", 2820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 441, 396, 3657
"/home/roman/X11F/source/dix/window_priv.d", "D", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 83
"/home/roman/X11F/source/doc/Xinput.xml", "XML", 0, 0, 0, 0, 0, 1068, 0, 0, 0, 0, 0, 97, 33, 1198
"/home/roman/X11F/source/doc/Xnamespace.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"/home/roman/X11F/source/doc/Xserver-spec.xml", "XML", 0, 0, 0, 0, 0, 4702, 0, 0, 0, 0, 0, 27, 331, 5060
"/home/roman/X11F/source/doc/dtrace/Xserver-DTrace.xml", "XML", 0, 0, 0, 0, 0, 651, 0, 0, 0, 0, 0, 0, 77, 728
"/home/roman/X11F/source/doc/filter-xmlto.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 13, 1, 22
"/home/roman/X11F/source/dri3/dri3.d", "D", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 141
"/home/roman/X11F/source/dri3/dri3_priv.d", "D", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 104
"/home/roman/X11F/source/dri3/dri3_request.d", "D", 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 117, 678
"/home/roman/X11F/source/dri3/dri3_screen.d", "D", 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 53, 288
"/home/roman/X11F/source/exa/exa.d", "D", 681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 186, 1079
"/home/roman/X11F/source/exa/exa_accel.d", "D", 949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 188, 1261
"/home/roman/X11F/source/exa/exa_classic.d", "D", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 47, 248
"/home/roman/X11F/source/exa/exa_driver.d", "D", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 46, 215
"/home/roman/X11F/source/exa/exa_glyphs.d", "D", 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 130, 810
"/home/roman/X11F/source/exa/exa_migration_classic.d", "D", 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 123, 743
"/home/roman/X11F/source/exa/exa_migration_mixed.d", "D", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 46, 267
"/home/roman/X11F/source/exa/exa_mixed.d", "D", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 64, 312
"/home/roman/X11F/source/exa/exa_offscreen.d", "D", 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 103, 665
"/home/roman/X11F/source/exa/exa_priv.d", "D", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 141, 538
"/home/roman/X11F/source/exa/exa_render.d", "D", 817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 178, 1165
"/home/roman/X11F/source/exa/exa_unaccel.d", "D", 510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 99, 664
"/home/roman/X11F/source/externs/X11/X.h", "C++", 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 154, 719
"/home/roman/X11F/source/externs/X11/Xdefs.h", "C++", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 109
"/home/roman/X11F/source/externs/X11/Xfuncproto.h", "C++", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 28, 232
"/home/roman/X11F/source/externs/X11/Xmd.h", "C++", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 12, 148
"/home/roman/X11F/source/externs/X11/Xproto.h", "C++", 0, 1798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 195, 2158
"/home/roman/X11F/source/externs/X11/Xprotostr.h", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 10, 78
"/home/roman/X11F/source/externs/X11/extensions/XI.h", "C++", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 41, 309
"/home/roman/X11F/source/externs/X11/extensions/XI2.h", "C++", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 34, 260
"/home/roman/X11F/source/externs/X11/extensions/XI2proto.h", "C++", 0, 794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 90, 1170
"/home/roman/X11F/source/externs/X11/extensions/XIproto.h", "C++", 0, 1249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 325, 185, 1759
"/home/roman/X11F/source/externs/X11/extensions/XKB.h", "C++", 0, 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 72, 787
"/home/roman/X11F/source/externs/X11/extensions/XKBgeom.h", "C++", 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 80, 622
"/home/roman/X11F/source/externs/X11/extensions/XKBproto.h", "C++", 0, 1166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 89, 1283
"/home/roman/X11F/source/externs/X11/extensions/XKBstr.h", "C++", 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 73, 649
"/home/roman/X11F/source/externs/X11/extensions/XResproto.h", "C++", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 230
"/home/roman/X11F/source/externs/X11/extensions/Xv.h", "C++", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 29, 129
"/home/roman/X11F/source/externs/X11/extensions/Xvproto.h", "C++", 0, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 52, 604
"/home/roman/X11F/source/externs/X11/extensions/_randr.h", "C++", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 209
"/home/roman/X11F/source/externs/X11/extensions/compositeproto.h", "C++", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 30, 193
"/home/roman/X11F/source/externs/X11/extensions/damageproto.h", "C++", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 160
"/home/roman/X11F/source/externs/X11/extensions/dri2proto.h", "C++", 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 33, 360
"/home/roman/X11F/source/externs/X11/extensions/dri2tokens.h", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 62
"/home/roman/X11F/source/externs/X11/extensions/panoramiXproto.h", "C++", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 196
"/home/roman/X11F/source/externs/X11/extensions/presentproto.h", "C++", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 46, 283
"/home/roman/X11F/source/externs/X11/extensions/randrproto.h", "C++", 0, 996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 102, 1153
"/home/roman/X11F/source/externs/X11/extensions/render.h", "C++", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 21, 211
"/home/roman/X11F/source/externs/X11/extensions/renderproto.h", "C++", 0, 508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 117, 662
"/home/roman/X11F/source/externs/X11/extensions/saverproto.h", "C++", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 180
"/home/roman/X11F/source/externs/X11/extensions/securproto.h", "C++", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 11, 112
"/home/roman/X11F/source/externs/X11/extensions/shapeconst.h", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 56
"/home/roman/X11F/source/externs/X11/extensions/shapeproto.h", "C++", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 240
"/home/roman/X11F/source/externs/X11/extensions/shmproto.h", "C++", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 231
"/home/roman/X11F/source/externs/X11/extensions/syncconst.h", "C++", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 20, 184
"/home/roman/X11F/source/externs/X11/extensions/syncproto.h", "C++", 0, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 41, 476
"/home/roman/X11F/source/externs/X11/extensions/xfixesproto.h", "C++", 0, 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 95, 586
"/home/roman/X11F/source/externs/X11/extensions/xfixeswire.h", "C++", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 155
"/home/roman/X11F/source/externs/X11/fonts/FS.h", "C++", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 19, 130
"/home/roman/X11F/source/externs/X11/fonts/FSproto.h", "C++", 0, 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 101, 815
"/home/roman/X11F/source/externs/X11/fonts/font.h", "C++", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 169
"/home/roman/X11F/source/externs/X11/fonts/fontenc.h", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 26, 123
"/home/roman/X11F/source/externs/X11/fonts/fontproto.h", "C++", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 15, 95
"/home/roman/X11F/source/externs/X11/fonts/fontstruct.h", "C++", 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 37, 298
"/home/roman/X11F/source/externs/X11/fonts/fsmasks.h", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 14, 98
"/home/roman/X11F/source/externs/X11/fonts/libxfont2.h", "C++", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 166
"/home/roman/X11F/source/externs/arpa/inet.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/c_asm/ioctl.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/c_asm/types.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/compint.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/dbus.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/drm.c", "C", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 31
"/home/roman/X11F/source/externs/epoxygl.c", "C", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/home/roman/X11F/source/externs/gbm.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/gl.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/glext.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"/home/roman/X11F/source/externs/glob.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/glxproto.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/glxtokens.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/internal/dri_interface.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/libdrm.d", "D", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/roman/X11F/source/externs/libhal.d", "D", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 24
"/home/roman/X11F/source/externs/libseat.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/libudev.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/libxcvt.d", "D", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"/home/roman/X11F/source/externs/linux/agpgart.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/linux/apm_bios.d", "D", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 139
"/home/roman/X11F/source/externs/linux/input.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/linux/kd.d", "D", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 193
"/home/roman/X11F/source/externs/linux/keyboard.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/linux/major.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/linux/vt.d", "D", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 100
"/home/roman/X11F/source/externs/net/if_.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/netinet/in_.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/netinet/tcp.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/pciaccess.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/pixman.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 978, 182, 1161
"/home/roman/X11F/source/externs/regex.d", "D", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 28
"/home/roman/X11F/source/externs/selinux/avc.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/selinux/label.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/selinux/selinux.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/strings.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/sys/param.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/sys/sysmacros.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/shape.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/shm.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_aux.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_icccm.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_image.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_keysyms.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_randr.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_render.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_renderutil.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcb_xkb.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xcbext.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xproto.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xcb/xv.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xf86drm.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/externs/xselinux.c", "C", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/roman/X11F/source/fb/fb_priv.d", "D", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 41
"/home/roman/X11F/source/fb/fballpriv.d", "D", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 64
"/home/roman/X11F/source/fb/fbarc.d", "D", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 135
"/home/roman/X11F/source/fb/fbbits.d", "D", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 71
"/home/roman/X11F/source/fb/fbbitsh.d", "D", 797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 75, 908
"/home/roman/X11F/source/fb/fbblt.d", "D", 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 21, 321
"/home/roman/X11F/source/fb/fbbltone.d", "D", 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 47, 445
"/home/roman/X11F/source/fb/fbcmap_mi.d", "D", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 139
"/home/roman/X11F/source/fb/fbcopy.d", "D", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 253
"/home/roman/X11F/source/fb/fbfill.d", "D", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 237
"/home/roman/X11F/source/fb/fbfillrect.d", "D", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 104
"/home/roman/X11F/source/fb/fbfillsp.d", "D", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 87
"/home/roman/X11F/source/fb/fbgc.d", "D", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 22, 183
"/home/roman/X11F/source/fb/fbgetsp.d", "D", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 8, 65
"/home/roman/X11F/source/fb/fbglyph.d", "D", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 219
"/home/roman/X11F/source/fb/fbimage.d", "D", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 243
"/home/roman/X11F/source/fb/fbline.d", "D", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 146
"/home/roman/X11F/source/fb/fboverlay.d", "D", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 35, 301
"/home/roman/X11F/source/fb/fbpict.d", "D", 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 93, 476
"/home/roman/X11F/source/fb/fbpict_priv.d", "D", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 23
"/home/roman/X11F/source/fb/fbpixmap.d", "D", 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 27, 347
"/home/roman/X11F/source/fb/fbpoint.d", "D", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 109
"/home/roman/X11F/source/fb/fbpush.d", "D", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 175
"/home/roman/X11F/source/fb/fbscreen.d", "D", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 217
"/home/roman/X11F/source/fb/fbseg.d", "D", 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 433
"/home/roman/X11F/source/fb/fbsetsp.d", "D", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 80
"/home/roman/X11F/source/fb/fbsolid.d", "D", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 6, 64
"/home/roman/X11F/source/fb/fbtile.d", "D", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 139
"/home/roman/X11F/source/fb/fbtrap.d", "D", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 159
"/home/roman/X11F/source/fb/fbutil.d", "D", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 64
"/home/roman/X11F/source/fb/fbwindow.d", "D", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 179
"/home/roman/X11F/source/glamor/glamor.d", "D", 761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 194, 1119
"/home/roman/X11F/source/glamor/glamor_addtraps.d", "D", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 44
"/home/roman/X11F/source/glamor/glamor_composite_glyphs.d", "D", 462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 85, 594
"/home/roman/X11F/source/glamor/glamor_compositerects.d", "D", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 35, 271
"/home/roman/X11F/source/glamor/glamor_context.d", "D", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 48
"/home/roman/X11F/source/glamor/glamor_copy.d", "D", 501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 125, 715
"/home/roman/X11F/source/glamor/glamor_core.d", "D", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 45, 308
"/home/roman/X11F/source/glamor/glamor_dash.d", "D", 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 69, 359
